-6.900000e+00	1.199470e-03
-6.850000e+00	3.379413e-05
-6.800000e+00	6.914745e-07
-6.750000e+00	6.941158e-06
-6.700000e+00	2.595612e-04
-6.650000e+00	5.892202e-03
-6.600000e+00	8.112754e-02
-6.550000e+00	6.775038e-01
-6.500000e+00	3.431689e+00
-6.450000e+00	1.054282e+01
-6.400000e+00	1.964530e+01
-6.350000e+00	2.220308e+01
-6.300000e+00	1.522020e+01
-6.250000e+00	6.328203e+00
-6.200000e+00	1.595854e+00
-6.150000e+00	2.440949e-01
-6.100000e+00	2.264524e-02
-6.050000e+00	1.274231e-03
-6.000000e+00	4.348824e-05
-5.950000e+00	9.002195e-07
-5.900000e+00	1.130258e-08
-5.850000e+00	8.607159e-11
-5.800000e+00	3.975527e-13
-5.750000e+00	1.113736e-15
-5.700000e+00	1.892442e-18
-5.650000e+00	1.950364e-21
-5.600000e+00	1.219163e-24
-5.550000e+00	4.622323e-28
-5.500000e+00	3.113520e-31
-5.450000e+00	9.147880e-28
-5.400000e+00	2.475246e-24
-5.350000e+00	4.062273e-21
-5.300000e+00	4.043641e-18
-5.250000e+00	2.441343e-15
-5.200000e+00	8.940007e-13
-5.150000e+00	1.985636e-10
-5.100000e+00	2.674940e-08
-5.050000e+00	2.185654e-06
-5.000000e+00	1.083182e-04
-4.950000e+00	3.255924e-03
-4.900000e+00	5.936080e-02
-4.850000e+00	6.564143e-01
-4.800000e+00	4.402599e+00
-4.750000e+00	1.790989e+01
-4.700000e+00	4.419056e+01
-4.650000e+00	6.613310e+01
-4.600000e+00	6.002898e+01
-4.550000e+00	3.304881e+01
-4.500000e+00	1.103579e+01
-4.450000e+00	2.235136e+00
-4.400000e+00	2.745725e-01
-4.350000e+00	2.046067e-02
-4.300000e+00	1.054067e-03
-4.250000e+00	3.825025e-03
-4.200000e+00	6.761980e-02
-4.150000e+00	7.305021e-01
-4.100000e+00	4.800267e+00
-4.050000e+00	1.931495e+01
-4.000000e+00	4.863202e+01
-3.950000e+00	8.168328e+01
-3.900000e+00	1.051121e+02
-3.850000e+00	1.181715e+02
-3.800000e+00	1.097145e+02
-3.750000e+00	7.200630e+01
-3.700000e+00	3.039000e+01
-3.650000e+00	7.960316e+00
-3.600000e+00	1.279273e+00
-3.550000e+00	1.256348e-01
-3.500000e+00	7.527005e-03
-3.450000e+00	2.748210e-04
-3.400000e+00	6.110148e-06
-3.350000e+00	8.266922e-08
-3.300000e+00	6.802754e-10
-3.250000e+00	3.403054e-12
-3.200000e+00	1.034480e-14
-3.150000e+00	1.910290e-17
-3.100000e+00	2.875740e-20
-3.050000e+00	7.004647e-18
-3.000000e+00	4.057451e-15
-2.950000e+00	1.425522e-12
-2.900000e+00	3.037719e-10
-2.850000e+00	3.926215e-08
-2.800000e+00	3.077895e-06
-2.750000e+00	1.463486e-04
-2.700000e+00	4.220695e-03
-2.650000e+00	7.383462e-02
-2.600000e+00	7.835907e-01
-2.550000e+00	5.048134e+00
-2.500000e+00	1.978385e+01
-2.450000e+00	4.752251e+01
-2.400000e+00	7.178066e+01
-2.350000e+00	7.358943e+01
-2.300000e+00	5.985662e+01
-2.250000e+00	4.329002e+01
-2.200000e+00	2.521715e+01
-2.150000e+00	1.007567e+01
-2.100000e+00	2.541502e+00
-2.050000e+00	3.934044e-01
-2.000000e+00	3.705787e-02
-1.950000e+00	2.142834e-03
-1.900000e+00	1.003417e-03
-1.850000e+00	2.217232e-02
-1.800000e+00	3.206132e-01
-1.750000e+00	2.812125e+00
-1.700000e+00	1.496032e+01
-1.650000e+00	4.827250e+01
-1.600000e+00	9.447383e+01
-1.550000e+00	1.121440e+02
-1.500000e+00	8.074089e+01
-1.450000e+00	3.525849e+01
-1.400000e+00	9.338707e+00
-1.350000e+00	1.500246e+00
-1.300000e+00	1.461811e-01
-1.250000e+00	8.639184e-03
-1.200000e+00	3.096756e-04
-1.150000e+00	6.732775e-06
-1.100000e+00	8.878386e-08
-1.050000e+00	7.101118e-10
-1.000000e+00	3.444866e-12
-9.500000e-01	1.013609e-14
-9.000000e-01	1.808930e-17
-8.500000e-01	1.958059e-20
-8.000000e-01	1.285622e-23
-7.500000e-01	2.105802e-24
-7.000000e-01	2.957981e-21
-6.500000e-01	2.526290e-18
-6.000000e-01	1.308651e-15
-5.500000e-01	4.111658e-13
-5.000000e-01	7.835433e-11
-4.500000e-01	9.056529e-09
-4.000000e-01	6.349117e-07
-3.500000e-01	2.699713e-05
-3.000000e-01	6.962653e-04
-2.500000e-01	1.089142e-02
-2.000000e-01	1.033349e-01
-1.500000e-01	5.946514e-01
-1.000000e-01	2.075537e+00
-5.000000e-02	4.393913e+00
0.000000e+00	5.641896e+00
5.000000e-02	4.393914e+00
1.000000e-01	2.075573e+00
1.500000e-01	5.956914e-01
2.000000e-01	1.215683e-01
2.500000e-01	2.047864e-01
3.000000e-01	1.251300e+00
3.500000e-01	4.892468e+00
4.000000e-01	1.160872e+01
4.500000e-01	1.670690e+01
5.000000e-01	1.458344e+01
5.500000e-01	7.721061e+00
6.000000e-01	2.479401e+00
6.500000e-01	4.829134e-01
7.000000e-01	5.704854e-02
7.500000e-01	4.087640e-03
8.000000e-01	1.777213e-04
8.500000e-01	9.593619e-06
9.000000e-01	1.922068e-04
9.500000e-01	4.559112e-03
1.000000e+00	6.561657e-02
1.050000e+00	5.727955e-01
1.100000e+00	3.032763e+00
1.150000e+00	9.739352e+00
1.200000e+00	1.897031e+01
1.250000e+00	2.241153e+01
1.300000e+00	1.605911e+01
1.350000e+00	6.979497e+00
1.400000e+00	1.839838e+00
1.450000e+00	2.941627e-01
1.500000e+00	2.852651e-02
1.550000e+00	1.677912e-03
1.600000e+00	6.201591e-05
1.650000e+00	1.084695e-04
1.700000e+00	3.232227e-03
1.750000e+00	5.920395e-02
1.800000e+00	6.593863e-01
1.850000e+00	4.474762e+00
1.900000e+00	1.857196e+01
1.950000e+00	4.744831e+01
2.000000e+00	7.542861e+01
2.050000e+00	7.588190e+01
2.100000e+00	4.981703e+01
2.150000e+00	2.454870e+01
2.200000e+00	1.828864e+01
2.250000e+00	2.732384e+01
2.300000e+00	3.398885e+01
2.350000e+00	2.654424e+01
2.400000e+00	1.261532e+01
2.450000e+00	3.637659e+00
2.500000e+00	6.362299e-01
2.550000e+00	6.755967e-02
2.600000e+00	6.295217e-03
2.650000e+00	3.488053e-02
2.700000e+00	3.750937e-01
2.750000e+00	2.467849e+00
2.800000e+00	9.919129e+00
2.850000e+00	2.457431e+01
2.900000e+00	3.877841e+01
2.950000e+00	4.440280e+01
3.000000e+00	5.083210e+01
3.050000e+00	6.556324e+01
3.100000e+00	6.915105e+01
3.150000e+00	4.882664e+01
3.200000e+00	2.611513e+01
3.250000e+00	2.237591e+01
3.300000e+00	3.127169e+01
3.350000e+00	3.291737e+01
3.400000e+00	2.148826e+01
3.450000e+00	8.525052e+00
3.500000e+00	2.051740e+00
3.550000e+00	2.995071e-01
3.600000e+00	2.651828e-02
3.650000e+00	1.424086e-03
3.700000e+00	4.638527e-05
3.750000e+00	9.163821e-07
3.800000e+00	1.098062e-08
3.850000e+00	8.873420e-11
3.900000e+00	1.715614e-09
3.950000e+00	2.003833e-07
4.000000e+00	1.424575e-05
4.050000e+00	6.167494e-04
4.100000e+00	1.627368e-02
4.150000e+00	2.619503e-01
4.200000e+00	2.574851e+00
4.250000e+00	1.547256e+01
4.300000e+00	5.690367e+01
4.350000e+00	1.282237e+02
4.400000e+00	1.772101e+02
4.450000e+00	1.503387e+02
4.500000e+00	7.833955e+01
4.550000e+00	2.508166e+01
4.600000e+00	4.933937e+00
4.650000e+00	5.972096e-01
4.700000e+00	6.763117e-02
4.750000e+00	3.089406e-01
4.800000e+00	2.439694e+00
4.850000e+00	1.176155e+01
4.900000e+00	3.439190e+01
4.950000e+00	6.099592e+01
5.000000e+00	6.561424e+01
5.050000e+00	4.281029e+01
5.100000e+00	1.694147e+01
5.150000e+00	4.066368e+00
5.200000e+00	5.919909e-01
5.250000e+00	5.227285e-02
5.300000e+00	2.799562e-03
5.350000e+00	9.094037e-05
5.400000e+00	1.791745e-06
5.450000e+00	2.141156e-08
5.500000e+00	1.551934e-10
5.550000e+00	6.822617e-13
5.600000e+00	1.919975e-15
5.650000e+00	4.757184e-14
5.700000e+00	1.362089e-11
5.750000e+00	2.366016e-09
5.800000e+00	2.493550e-07
5.850000e+00	1.594818e-05
5.900000e+00	6.192728e-04
5.950000e+00	1.461057e-02
6.000000e+00	2.097450e-01
6.050000e+00	1.837252e+00
6.100000e+00	9.876714e+00
6.150000e+00	3.300865e+01
6.200000e+00	7.067735e+01
6.250000e+00	1.035957e+02
6.300000e+00	1.161895e+02
6.350000e+00	1.099964e+02
6.400000e+00	8.935659e+01
6.450000e+00	6.236543e+01
6.500000e+00	3.755434e+01
6.550000e+00	1.791422e+01
6.600000e+00	5.952836e+00
6.650000e+00	1.268574e+00
6.700000e+00	1.672785e-01
6.750000e+00	1.347094e-02
6.800000e+00	6.595041e-04
6.850000e+00	1.959883e-05
6.900000e+00	3.533540e-07
6.950000e+00	3.864392e-09
7.000000e+00	2.563410e-11
7.050000e+00	1.031364e-13
7.100000e+00	2.516868e-16
7.150000e+00	3.725306e-19
7.200000e+00	3.344387e-22
7.250000e+00	1.821058e-25
7.300000e+00	6.014283e-29
7.350000e+00	1.204749e-32
7.400000e+00	1.463734e-36
7.450000e+00	1.078650e-40
7.500000e+00	4.821162e-45
7.550000e+00	1.307000e-49
7.600000e+00	2.149078e-54
7.650000e+00	2.143293e-59
7.700000e+00	1.296474e-64
7.750000e+00	4.756623e-70
7.800000e+00	1.058489e-75
7.850000e+00	1.428653e-81
7.900000e+00	1.169553e-87
7.950000e+00	5.807189e-94
8.000000e+00	1.748899e-100
8.050000e+00	3.194597e-107
8.100000e+00	3.539324e-114
8.150000e+00	2.378359e-121
8.200000e+00	9.693644e-129
8.250000e+00	2.396346e-136
8.300000e+00	3.593063e-144
8.350000e+00	3.267630e-152
8.400000e+00	1.802410e-160
8.450000e+00	6.030137e-169
8.500000e+00	1.223639e-177
8.550000e+00	1.506026e-186
8.600000e+00	1.124254e-195
8.650000e+00	5.090365e-205
8.700000e+00	1.397933e-214
8.750000e+00	2.328500e-224
8.800000e+00	2.352443e-234
8.850000e+00	1.441500e-244
8.900000e+00	5.357512e-255
8.950000e+00	1.207714e-265
9.000000e+00	1.651270e-276
9.050000e+00	1.369383e-287
9.100000e+00	6.887858e-299
9.150000e+00	2.101340e-310
9.200000e+00	4.199558e-322
9.250000e+00	0.000000e+00
9.300000e+00	0.000000e+00
9.350000e+00	0.000000e+00
9.400000e+00	0.000000e+00
9.450000e+00	0.000000e+00
9.500000e+00	0.000000e+00
9.550000e+00	0.000000e+00
9.600000e+00	0.000000e+00
9.650000e+00	0.000000e+00
9.700000e+00	0.000000e+00
9.750000e+00	0.000000e+00
9.800000e+00	0.000000e+00
9.850000e+00	0.000000e+00
9.900000e+00	0.000000e+00
9.950000e+00	0.000000e+00
